,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,Activity
7954,30.479664,-23.00095338,7.294704346,-15.51642942,4.312171437,-7.168059515,12.62550101,-4.02285303,0.317059737,-10.98643784,WALKING_UPSTAIRS
7955,29.88082639,-19.27021673,12.48187398,-16.87776981,11.56203362,-10.24530508,11.72666408,-0.18511399,3.301137377,-3.514213364,WALKING_UPSTAIRS
7956,33.44873415,-32.18251756,-23.3470306,8.652655619,-30.42123729,-3.943519299,12.17707039,-21.76003638,11.01989708,-19.68588129,WALKING_UPSTAIRS
7957,31.78607937,-21.11039944,-7.067257851,-11.07742787,-14.04739156,-7.779135597,12.13182626,-7.906811215,0.918321561,-18.45319697,WALKING_UPSTAIRS
7958,32.0897825,-11.74118029,-4.457446545,-11.10616681,-1.144351006,-11.85124678,0.844615922,-2.023955428,-2.89291042,-11.46994209,WALKING_UPSTAIRS
7959,30.26898261,-8.481758124,-2.405214773,-9.415730805,5.244329785,-14.18815923,1.167781734,1.613799957,-2.124789374,-9.422182146,WALKING_UPSTAIRS
7960,25.44568241,-10.10098446,-4.864530302,-5.666511765,1.090947914,-11.80609752,8.320661152,4.797710825,2.336863884,-10.32930894,WALKING_UPSTAIRS
7961,26.72515455,-17.37876282,3.309541597,-10.39251599,5.941285809,-13.86845404,14.24161913,5.520713393,-1.299899835,-3.135658852,WALKING_UPSTAIRS
7962,30.53857741,-12.82515816,0.214169448,-13.02842035,-1.524858031,-15.94550953,11.9061198,-3.045286285,1.083549999,-11.3484889,WALKING_UPSTAIRS
7963,26.98568321,-11.38506535,1.036509032,-15.16349448,1.563954395,-11.17985107,11.82119462,-3.838584,2.499519453,-13.73435042,WALKING_UPSTAIRS
7964,35.01458243,-35.23577405,-28.97026439,13.7815103,-30.47090094,-6.50526568,10.73494874,-22.72951256,12.56327255,-13.52175584,WALKING_UPSTAIRS
7965,29.1385326,-19.15714156,-6.318874551,-1.76301948,-7.868454154,-13.35850947,12.03563081,-12.18370094,3.618164294,-11.9930025,WALKING_UPSTAIRS
7966,30.4420711,-24.4168851,5.482957896,-9.000604805,0.803752317,-7.203588538,12.844865,-17.65881126,-4.445889872,-12.3833907,WALKING_UPSTAIRS
7967,30.34618724,-19.12430919,3.881905613,-7.953289665,8.090805917,-13.87787735,11.10662918,-8.431567791,-4.591567308,-7.527377527,WALKING_UPSTAIRS
7968,22.90847074,-18.45664371,-2.271063923,-1.799949139,4.739689659,-14.28471457,7.7472608,2.387471341,0.541547262,-7.76637319,WALKING_UPSTAIRS
7969,25.12746027,-14.90243129,2.731286375,-10.36626104,3.528527592,-13.50764464,14.49448597,2.353367351,-6.667936244,-12.32337701,WALKING_UPSTAIRS
7970,27.82174411,-1.263943276,-1.990721137,0.192282969,4.025060119,-12.76737211,6.528680836,-7.296584976,4.975084317,-6.701513745,WALKING_UPSTAIRS
7971,24.94786325,1.386221111,-6.902068395,4.999083671,11.32798719,-19.91323985,7.906505393,-4.564432947,8.511753604,-6.837290935,WALKING_UPSTAIRS
7972,-21.51174129,-13.47822211,-2.252257869,12.9005598,-17.31048145,1.100617792,-0.419633739,1.30718543,8.917426549,3.088390068,STANDING
7973,-27.55769234,-24.51028674,10.60866804,0.50273022,-0.249783043,-5.458039049,0.478626177,5.143872782,-2.679846026,4.360538934,STANDING
7974,-32.1575695,0.448159427,11.85614608,0.208714551,0.936601129,-4.82437987,1.245379801,5.270661954,3.407133293,4.81852685,STANDING
7975,-30.18070806,-3.859881293,13.04149124,-4.243706019,1.940142936,-0.97195991,-0.145602565,-3.461063823,9.232819548,2.989620158,STANDING
7976,-27.31835455,-4.368408916,22.00747349,-16.17010544,-1.158838107,7.757319418,-5.679002026,-5.00431444,-2.788338159,1.773160283,STANDING
7977,-29.78451352,7.165658204,16.26972254,-12.36697381,-2.75294589,6.726583735,-8.938653783,-4.17870699,-7.857893628,-2.6008575,STANDING
7978,-34.76275351,14.7973464,12.32848498,-2.542187564,1.767149663,2.05291105,-8.51947249,-1.45683362,-7.862925596,-0.569391437,STANDING
7979,-36.5812258,6.531504201,8.932411531,5.157012505,8.894613538,-11.48027986,3.654835367,2.454417819,-5.306046877,9.545283712,STANDING
7980,-34.16038866,14.95019744,13.14836729,-3.880329145,5.06507394,4.751326277,-7.623662571,-2.418690427,2.162563112,2.218522643,STANDING
7981,-34.16414276,19.16183867,14.17150656,-6.501503131,4.837273279,2.703251697,-2.010066065,-3.511205023,0.300957849,-0.037394647,STANDING
7982,-26.6129714,-26.00521354,-11.73322026,21.16578928,-11.84872683,-0.723501731,9.065663707,1.571415002,6.386957291,3.527183277,STANDING
7983,-31.08639772,-17.88124671,9.791410069,4.187667442,4.481951385,-3.769506429,5.34817423,4.635259851,-8.816310913,5.888695249,STANDING
7984,-37.37508391,10.57259464,5.254294183,8.541085806,1.619930254,-9.039064996,10.10032878,12.16490786,-3.250897493,2.163067048,STANDING
7985,-38.50561898,18.83860988,1.577398867,10.00313755,3.223142922,-8.918965648,6.3616136,9.605181907,4.258532809,6.954383994,STANDING
7986,-37.85719781,18.84862061,6.882667379,9.094925838,6.937870354,-2.381000598,-1.981601709,11.893034,7.712042697,6.950534225,STANDING
7987,-39.22467221,18.6666671,4.851000062,6.890571224,8.887642588,-5.00915383,-3.208636642,11.15656294,1.769530022,0.957736905,STANDING
7988,-37.55441816,22.24238222,7.335364162,-2.39299593,6.400178773,-3.508101151,-0.900340792,-2.365012508,4.172652773,-0.710619073,STANDING
7989,-28.14943553,-15.43225181,16.10534263,7.159403969,10.0117841,-5.640053093,-12.65829892,-3.934107642,-18.19983541,9.566594299,STANDING
7990,-16.98224433,-38.60095328,16.93537409,-6.204975947,12.13688497,-2.722935668,-15.12763804,-4.478228148,-3.285603651,16.53835706,STANDING
7991,-13.3538506,-41.76721919,14.64436343,-9.805144019,-2.521763002,7.825224986,-13.66547665,-11.69942156,2.718802999,4.779714883,STANDING
7992,-23.40442519,-22.8844382,14.21349568,-4.222840564,1.741946437,-2.771632236,-2.984283679,-3.994023688,8.286618212,9.555361391,STANDING
7993,-24.57661399,-25.86564055,0.955268867,7.03956276,0.444153372,-5.229293629,-2.639035255,-1.596299058,21.48590445,8.0120409,STANDING
7994,-25.38600253,-25.70295699,-6.502283695,18.50479125,-21.39345353,4.466476042,-0.844420224,-8.249404953,2.458029749,-6.571889449,SITTING
7995,-33.63539841,-4.336102321,2.313597885,9.73424128,1.331201417,-6.859283075,5.654395174,5.986612952,-2.738496353,3.134872549,SITTING
7996,-33.79054527,-5.726346655,8.403393354,4.473065731,2.521415076,-2.474478262,2.924715956,3.191735003,-7.464357748,1.580103294,SITTING
7997,-32.56187115,-4.217329914,12.1024476,0.060859713,-2.027622718,-5.680627539,5.412886865,6.172917586,-10.68076024,5.816919841,SITTING
7998,-38.43041417,7.505953824,4.363122009,7.989178398,9.105181393,-12.96552228,6.121572247,3.154143085,-8.07983561,5.370845019,SITTING
7999,-39.60758377,12.00451039,6.200575553,6.014959102,10.48782704,-12.8277909,8.39609148,1.932595607,-7.895453789,2.910402395,SITTING
8000,-39.82137653,13.53331179,4.324248772,8.681607636,11.78934543,-8.395231514,1.439971264,7.747492357,5.875422778,-0.492612517,SITTING
8001,-39.24251123,5.899705225,6.773355842,4.948963069,11.93887315,-7.513558967,-1.473739464,-0.669511858,-0.208320062,-2.641388462,SITTING
8002,-39.54414119,11.75923499,9.912562992,0.267995624,11.67033249,-6.522764493,1.474103421,-11.06903054,-4.019132559,-3.292354425,SITTING
8003,-40.25683825,14.27462411,9.138701921,7.316810955,8.709744408,-9.285824036,0.331745679,-5.372931975,-4.398482796,3.929815213,SITTING
8004,-36.73916282,1.058600507,10.73761023,2.195968464,5.933777513,-10.81079957,5.353541178,3.098879866,-8.432503954,2.914852275,SITTING
8005,-22.90071174,-30.76546831,-35.078512,30.72218298,-20.47632688,0.474304075,-1.962416319,8.359602483,22.56837516,5.351731575,SITTING
8006,-29.85252531,-17.45452085,-6.873097665,13.34722685,6.792867711,-14.24243116,-1.069791521,2.00976486,1.950675356,14.02907676,SITTING
8007,-32.23059029,-14.85624,4.05957453,9.302457478,7.457790871,-8.638947488,-7.738116604,2.984349326,3.725378019,15.41229964,SITTING
8008,-35.37906893,-9.420769835,13.62228379,8.348802223,8.176023002,-7.697822891,-8.231515628,-2.811150763,-10.28452198,3.666777959,SITTING
8009,-31.08528345,-10.16525288,21.36245788,-1.778576578,5.441434251,-1.93478357,-6.299694751,-3.552264393,-2.699342877,7.519314169,SITTING
8010,-28.69388712,-14.08483119,17.92098002,-1.29283023,5.562441195,1.887563196,-5.517126435,-1.246501583,5.961668185,14.78072849,SITTING
8011,-31.44065418,-12.34479531,10.65644394,7.445996479,5.041414962,-1.670717585,-3.764206562,-6.406212831,4.600007842,11.91909268,SITTING
8012,-27.34892905,-11.03098309,19.42582782,-6.866264033,-2.277790373,3.742558387,-8.973905425,-4.86023823,-1.632569236,0.116406099,SITTING
8013,-27.18269979,-7.599614226,20.78169094,-8.316724369,-3.807990071,0.531962271,-0.787915409,-4.788390701,-3.192063301,-7.557767861,SITTING
8014,-33.27930878,0.005151229,15.87585602,12.07981789,1.648704064,-5.307245495,-3.964929417,-3.724367926,5.553048397,-1.958312303,SITTING
8015,-34.06026016,2.652917599,17.54818314,10.55336623,2.719466206,-5.63100481,-7.262823096,-4.015227293,1.079020922,3.584944392,SITTING
8016,-34.05461183,-6.724430944,11.37294468,5.744307344,7.159887558,-13.28668626,1.439320423,-0.557980004,-2.63157824,3.920215056,SITTING
8017,-35.90194741,2.505990989,14.51504257,8.327519583,3.97491585,-6.344794221,-2.904548212,0.514832152,-2.145403487,0.151581859,SITTING
8018,-35.54637822,3.974748442,15.47278856,3.500801933,6.887383134,-5.750581277,1.613121307,3.126885822,-5.602968625,-5.728087543,SITTING
8019,14.04647345,-95.67082735,-157.9563788,29.60277725,-174.9258503,49.85863495,28.47990762,-111.839094,70.7674521,-56.27979178,LAYING
8020,-12.99317965,-25.68447086,-15.78973989,-15.60735579,-10.57238123,10.20227693,1.01784605,-19.44285338,11.68291529,11.15922672,LAYING
8021,-15.47173947,-8.654506777,0.40234677,-26.00699276,0.623987021,13.32525621,0.192700213,-11.46899138,4.328135839,11.8390633,LAYING
8022,-20.47513495,-3.569039005,5.700308184,-27.39310401,-4.35498124,10.40616118,9.479012485,-5.187726357,1.983814925,7.042908017,LAYING
8023,-25.57817755,-5.019878519,-1.349309621,-23.82198965,-8.745962495,5.33721476,9.040667478,-3.055041869,-1.646697796,11.81027749,LAYING
8024,-31.01405231,-11.00904341,-17.2968559,-18.91726799,2.091537619,-5.890659225,0.426987982,-4.892515856,-2.008887684,6.989377472,LAYING
8025,-32.96028705,-5.872680698,-5.493374573,-22.34349324,13.84578074,-3.412404045,-5.316953403,-2.984190524,-6.312701694,10.34775722,LAYING
8026,-29.5323088,-5.57857768,1.740082216,-21.87335013,4.966158521,-3.520179589,-4.324500594,-2.268826406,0.995661273,17.77079567,LAYING
8027,-32.03288906,-4.801338546,-0.199871518,-17.44883752,6.826673003,-4.893712262,-7.091166894,-6.059745369,-2.44930939,17.36493202,LAYING
8028,-41.94637248,12.39447733,-4.495025031,0.546776859,8.186478506,-6.723738058,-10.55914432,-5.084463857,-10.50925233,7.630058455,LAYING
8029,-42.16386557,17.41858535,-8.876961442,-5.111071494,16.58586022,-8.009224894,-3.808125047,-6.133536565,-8.148954156,8.221467779,LAYING
8030,-37.63198441,7.674986038,-2.316028786,-10.95196108,12.07372348,-6.7630077,2.955513873,-6.69899702,-7.946590202,13.24576881,LAYING
8031,-12.52565571,-47.05945384,-38.01807468,0.191628235,-44.22843484,15.7638515,4.821475265,-42.77966826,9.321376255,1.828313295,LAYING
8032,-23.71675078,-27.3950266,-16.46480207,-6.821252477,-6.239274679,2.796126426,-13.73739954,-11.88239682,9.555831068,15.62039821,LAYING
8033,-31.63455803,-11.95150387,-5.690768497,-10.08409927,11.22679472,-5.237874105,-8.983557702,-1.360005383,0.684590596,17.30011706,LAYING
8034,-35.34433738,-8.978704576,-13.21443426,-7.396337294,15.30681574,-15.14741431,-2.471763817,9.862514555,-13.53565784,6.248196594,LAYING
8035,-35.94163575,-6.061425673,-15.93286004,-10.59422906,11.68297642,-14.87521497,-6.942171548,10.36419248,-13.12401431,4.733092277,LAYING
8036,-19.61113029,-27.37972059,25.61106324,-47.60636853,4.260982027,10.67483643,-5.892304747,-22.18695051,-19.42345452,1.278301431,LAYING
8037,-23.44542606,-18.244719,0.857126425,-20.94202583,-2.830790899,1.402576801,-3.558128679,-12.74483157,-0.26407055,7.361204851,LAYING
8038,-34.17118241,-0.643435623,-15.57111466,2.329070509,4.489436308,-12.07283604,-2.448404421,-5.978964214,3.79584764,18.87936521,LAYING
8039,-27.44776725,13.32503477,-2.419213861,-13.7795405,-8.368297449,5.230678234,-6.561817248,-0.698209514,-6.797473185,4.337868551,LAYING
8040,-29.25448402,15.55606756,-3.703540286,-12.17652308,-4.513124106,6.907754218,-9.111001863,-0.076381365,-3.478617412,9.314424099,LAYING
8041,-36.21132131,-2.185268181,-21.29493998,-1.720075482,6.765170514,-11.22299209,-10.90586708,1.55099918,-0.37785014,17.51981823,LAYING
8042,-37.00196362,-8.878359432,-18.99016955,-9.789351682,11.41383475,-15.81792201,-10.08019578,3.295924961,-16.76057183,10.73654901,LAYING
8043,41.86404807,-14.77582605,3.55624057,-9.653361176,-19.32099988,20.36592819,2.661200192,0.224523546,20.20920352,-7.516773168,WALKING
8044,39.14012817,-2.764843608,12.16047752,-8.408310332,-6.673154038,13.26100097,0.067675318,5.889396646,16.09375894,4.077326421,WALKING
8045,36.96012108,3.259023337,16.46773454,-4.339684754,10.16060852,11.16510794,-0.197594808,10.39645492,10.84499825,10.01975792,WALKING
8046,33.97942489,1.811995827,16.60808373,-8.148369364,11.03621149,7.170710508,1.503486029,8.133953044,15.68326976,4.616855898,WALKING
8047,39.00967857,-2.895562774,17.29286296,-16.77297378,4.425854068,10.07161286,4.633517414,13.40678743,18.73197959,10.72807549,WALKING
8048,38.3715087,3.988323204,8.55937371,-7.752900161,2.524619357,10.63507375,10.93195912,16.67944202,13.1667538,9.771722266,WALKING
8049,32.52133345,4.807313867,5.709276605,-1.095378533,4.609412978,10.41166622,-1.481589439,10.60523002,20.00400744,14.54932289,WALKING
8050,22.89621701,2.746997819,7.584652058,1.473941373,7.058116307,10.28408264,-9.851843646,5.44731496,26.08780064,16.48360917,WALKING
8051,21.51748566,-1.135057542,9.057574924,-0.80146689,4.610385648,8.442159984,5.664080323,16.2271209,13.39294774,11.73754841,WALKING
8052,27.12013661,-1.22903277,18.06856376,-13.12487917,7.935040596,7.603415166,9.482934332,18.69808315,7.244015591,6.160131574,WALKING
8053,22.25698694,2.52821095,11.39659196,-2.848575965,5.65067046,6.071181525,-2.00620302,14.3763488,22.28136475,10.05884,WALKING
8054,27.56712875,8.635913014,14.132978,-1.878031124,3.882084863,19.03120701,-11.46010075,17.32608939,29.51045122,20.32657338,WALKING
8055,27.21259785,2.293649792,14.45048304,-8.446774204,3.782056917,11.12379871,0.42133683,12.86862353,15.64407781,13.23980036,WALKING
8056,35.22399309,-6.239643951,1.600838695,6.145631564,2.428440109,13.9631743,-1.85715986,-2.380400782,16.12061751,10.09136195,WALKING
8057,33.13370281,-1.22809321,3.507242703,0.859416408,0.046899854,9.703182666,-4.900854998,12.36433019,26.2574571,18.85766528,WALKING
8058,32.36787291,1.774464662,12.08341727,-7.642442049,4.870780894,6.674278439,3.158580332,17.44795404,15.28505389,15.22178514,WALKING
8059,29.54836184,-1.600134281,13.07043638,-4.622771562,6.245109109,9.527068043,2.10062006,10.26636948,20.02397975,10.93554768,WALKING
8060,29.71769123,-1.727771416,11.79635408,-6.181743647,1.533251815,10.57745428,1.567743203,16.41973741,19.57580998,13.42089881,WALKING
8061,33.47109767,3.797978284,4.182886487,0.903001496,-0.518732351,6.750966509,-1.908515256,15.72106073,17.34723151,16.28116425,WALKING
8062,35.18055244,10.39325393,3.196688577,2.353090786,2.875353526,5.492455624,1.616618747,17.43093855,18.73386647,14.79425433,WALKING
8063,35.0473375,6.494140655,2.242703869,5.445947591,5.167429956,4.317382328,-1.154679969,12.64965585,21.96404704,14.88635213,WALKING
8064,35.57136555,2.118958252,9.627199867,0.074700653,2.638982989,8.454913672,-9.981270228,11.57982366,30.68754136,20.23483827,WALKING
8065,35.50357705,2.37791309,7.834349224,-1.443706718,1.677390553,8.223212479,-3.858982361,7.557489899,23.50334514,12.05341703,WALKING
8066,28.58000445,8.658606717,13.62716923,-5.382466266,9.148020337,7.30730218,-0.661807132,8.182353041,16.40404604,12.89270719,WALKING
8067,29.86967166,7.437202967,8.332012385,4.074408453,8.371182692,5.767627815,-5.022213988,5.95044441,27.5922113,18.77840764,WALKING
8068,29.5936326,8.19755117,16.10140994,-6.779583618,2.289747816,9.028322409,-9.09239455,16.75117693,32.43868936,15.86510807,WALKING
8069,28.1591107,-15.38677253,-2.96961291,-2.465927196,-19.39104075,-3.92139694,16.28940233,-2.254429678,0.998337409,2.223507078,WALKING_DOWNSTAIRS
8070,33.42285905,-6.445191531,-2.814476925,-3.756345788,-3.780319656,-7.901445868,2.373836486,-3.004389898,8.565753767,15.40317241,WALKING_DOWNSTAIRS
8071,37.87704927,-17.01346999,-6.480186793,-5.605234243,-14.41439251,-1.241263339,13.65682406,-0.44481854,-0.708147391,4.836768247,WALKING_DOWNSTAIRS
8072,35.48751653,-10.66467513,2.297626247,-7.342440764,-2.005550824,-3.878015245,9.806414119,-4.244461847,-11.51174087,13.96558329,WALKING_DOWNSTAIRS
8073,23.33052771,-11.93820032,-12.92494533,12.34977595,-4.855193375,-0.427486433,4.483309468,-15.75853332,3.474360171,7.217518029,WALKING_DOWNSTAIRS
8074,33.74854088,-9.397940649,-7.410319886,-0.739887712,-14.20613254,0.009407204,14.24740267,-0.029751117,6.729494496,-4.585283684,WALKING_DOWNSTAIRS
8075,39.94053219,-3.056820916,6.829991181,-16.05253782,-4.830764517,-2.518905264,8.26819886,12.21567913,-5.075019805,6.748759792,WALKING_DOWNSTAIRS
8076,14.51789758,-28.70658848,-8.811242876,12.87572589,-8.156881271,1.645858085,1.047740928,-8.443284042,1.404294671,2.246530266,WALKING_UPSTAIRS
8077,15.59200324,-36.20317501,-4.618285245,8.252014372,-13.18994658,0.959571262,4.684329976,1.750650641,3.633464343,4.755645747,WALKING_UPSTAIRS
8078,15.08978162,-29.22274294,8.582368346,2.636488749,-5.229438673,2.740804691,4.455331973,1.849239731,-5.517414816,2.928297548,WALKING_UPSTAIRS
8079,6.541390764,-25.66055372,1.793525477,9.970357393,-5.725036413,5.746547357,3.162179808,-12.54131978,8.150837417,3.157902251,WALKING_UPSTAIRS
8080,27.35190961,-36.95227678,-7.473487749,-1.746988933,-14.55678152,8.461358961,15.50086007,-5.220600278,15.60179626,-18.4199384,WALKING_UPSTAIRS
8081,20.13464532,-33.01000642,-6.483020832,9.783541851,-7.171316203,7.223863815,7.953288679,-9.939119812,16.14671759,-3.865049039,WALKING_UPSTAIRS
8082,16.58421732,-20.42912182,0.278047907,12.27277436,6.867354056,0.276726135,6.246136804,3.665609455,8.087524077,6.350805533,WALKING_UPSTAIRS
8083,16.53494288,-19.6731549,0.480760696,8.944004371,0.545500947,2.869073252,8.562753448,9.302181279,12.10020666,0.913149918,WALKING_UPSTAIRS
8084,16.13081905,-19.58075016,9.435363612,-0.707208621,7.63420103,-0.23214154,5.048864949,10.36275805,-2.110579064,-3.903228861,WALKING_UPSTAIRS
8085,34.71648996,-11.96927437,10.114993,-1.034489166,13.10320257,-6.216037638,4.335417122,-1.555144249,-10.81215047,7.572115151,WALKING_UPSTAIRS
8086,36.60588435,-19.7483742,-4.34926065,-0.729550182,-18.4539104,1.948015464,-2.370583624,-9.846615096,-4.400697691,0.93898638,WALKING_DOWNSTAIRS
8087,34.58160224,-11.65189088,-0.19129714,-4.444877254,-8.34846059,-0.743139915,7.075606998,-8.653828703,-10.60898463,5.033669454,WALKING_DOWNSTAIRS
8088,55.15371456,-22.48282398,-11.28418504,1.833627589,-36.71117788,6.569654979,15.75021377,-9.661647162,2.640780029,-11.56377383,WALKING_DOWNSTAIRS
8089,58.31482645,-3.318464504,-8.216342,9.001660707,-8.037281891,1.782424831,7.940447659,2.180430198,-2.564689153,4.288228988,WALKING_DOWNSTAIRS
8090,54.19228567,3.834504443,-3.492927409,7.807043236,4.211331367,-3.023128705,5.145377607,2.062841151,-8.899289835,8.499069894,WALKING_DOWNSTAIRS
8091,42.12545559,-7.551331319,5.903890861,-4.2632791,-3.237029015,3.450684184,8.06120081,-1.168755181,-6.158582662,8.327598934,WALKING_DOWNSTAIRS
8092,23.79760972,-21.33163223,-3.019941814,7.284289983,-5.517402146,-0.903103961,5.65449555,-11.27885267,10.09649913,6.139022874,WALKING_UPSTAIRS
8093,27.9091124,-15.02526156,1.563909189,3.468707201,-10.39050719,-4.465194987,6.918399485,-4.667962191,9.258250457,1.875468524,WALKING_UPSTAIRS
8094,27.88795631,-19.7114606,11.63614393,-0.334468258,7.212406129,-2.161014982,12.8240335,2.233841677,-2.096681235,0.687989145,WALKING_UPSTAIRS
8095,26.33254342,-20.57775605,5.568759069,5.440917043,8.174194885,1.606461814,0.766703576,-3.20573003,14.40620212,4.758710233,WALKING_UPSTAIRS
8096,14.73014335,-17.17685403,5.725179363,4.030752303,5.807430434,-0.014243283,-4.327019255,4.091298448,3.718724598,-1.140152089,WALKING_UPSTAIRS
8097,20.51276869,-18.7040229,10.986453,-2.129507652,5.433204356,5.364436664,10.91202662,6.759302799,10.37119986,0.553575253,WALKING_UPSTAIRS
8098,24.34043843,-19.68448854,9.051161181,2.24680675,12.18742856,-2.26752248,7.42360711,6.780175394,5.657415924,5.913114116,WALKING_UPSTAIRS
8099,21.1073621,-13.21334909,3.549831052,8.273911908,8.193099567,-5.306812093,4.678883313,9.707994897,6.174681578,9.437282108,WALKING_UPSTAIRS
8100,39.80722432,-11.37561923,-9.056728252,5.533879365,-21.16907196,-0.715069104,8.530248201,-5.356006278,-8.100648436,-2.494540071,WALKING_DOWNSTAIRS
8101,43.23807375,-22.26049883,-9.91262021,-4.549214998,-21.6276403,-0.825587518,9.330251732,-0.577915624,-2.616746416,-0.445257583,WALKING_DOWNSTAIRS
8102,42.3132435,-12.4960105,-9.87781695,3.987066149,-14.71074679,-4.596962786,1.666872736,-12.57405409,-11.28302376,6.297368105,WALKING_DOWNSTAIRS
8103,56.21072202,-1.780890004,-8.259208857,3.733091975,-10.76433795,1.258161992,12.89782992,-4.455749221,-13.09625088,3.882135008,WALKING_DOWNSTAIRS
8104,61.34536703,2.293642228,-6.691491287,11.06249447,-1.827610339,0.039306111,21.4863168,-3.155004922,-18.07076455,11.84021323,WALKING_DOWNSTAIRS
8105,51.30294358,-3.887562266,-7.455293714,14.08714421,-14.09982902,-4.712221603,15.36341537,-8.244325013,-11.87978115,7.206708142,WALKING_DOWNSTAIRS
8106,42.54248289,-15.72261825,-21.15146112,13.17260964,-36.14142243,2.484789963,11.02245541,-16.93969261,17.26469328,-9.446459348,WALKING_DOWNSTAIRS
8107,45.05418913,7.038404253,-4.267776651,-1.29105121,-2.216658154,-1.474728212,5.255043225,-3.821382649,-9.861052441,4.666740799,WALKING_DOWNSTAIRS
8108,22.66099053,-19.54263392,-2.59664415,8.654529914,-0.842536038,4.711813803,0.842997874,-0.352350007,10.76735929,2.696687305,WALKING_UPSTAIRS
8109,19.91075115,-11.39262716,-7.355063122,20.09560807,-1.706030685,6.68149177,-7.749413152,-13.40193259,26.68796341,13.24941283,WALKING_UPSTAIRS
8110,24.45778707,-17.31575073,3.784750299,6.984072979,10.13457302,-4.064355287,-0.599712543,-2.291869882,16.65606075,11.53432216,WALKING_UPSTAIRS
8111,27.24176165,-16.72818208,5.918190623,3.503873969,7.271838132,-6.876783826,7.075684821,8.503576423,8.019697744,9.291370898,WALKING_UPSTAIRS
8112,20.97602377,-10.29030797,1.182520624,8.28827932,3.04076193,-6.299395463,3.92193463,4.312940565,14.08034747,16.02094209,WALKING_UPSTAIRS
8113,24.21809633,-12.74417062,12.5753435,-3.554750837,5.161896182,5.363084523,5.748413364,-1.753022445,13.95338608,0.448369455,WALKING_UPSTAIRS
8114,24.34054825,-14.85092633,20.38421131,-9.790861275,6.532917138,6.382559998,3.915428212,-2.648691769,9.356792484,0.993349537,WALKING_UPSTAIRS
8115,18.12644202,-17.62618811,13.16868215,-0.894135734,7.203601205,-2.292132447,-2.545684668,4.489739819,8.969731482,3.350482269,WALKING_UPSTAIRS
8116,-3.295941693,-26.81640676,-7.146667271,16.99798373,-24.10032704,10.99697235,-1.242354101,-11.63673329,19.95444376,0.706114591,STANDING
8117,-12.58297708,-30.36688459,-16.09022175,19.1108966,-34.23061183,8.515455683,5.912194972,-14.82152097,22.74377477,-12.23706005,STANDING
8118,-22.16942135,-20.68733327,16.81793626,1.878330753,-3.058281466,-0.778912962,0.450346521,-4.504700989,0.717127433,6.000840555,STANDING
8119,-28.14479263,-16.17379494,26.10732973,-2.615228938,5.633205536,-1.408748299,-8.149976531,-14.63357592,-1.038991905,1.414283267,STANDING
8120,-32.05883972,-16.75869877,14.29950075,4.960261431,6.284341303,-8.653615316,-7.536930473,-12.51004395,-5.36333931,1.708521518,STANDING
8121,-36.14869355,-5.451591754,16.05284183,13.99361567,7.544100213,-6.217785636,-9.0467222,3.842933043,-0.954393654,1.171895828,STANDING
8122,-36.2360682,0.108519567,16.97935379,10.55121676,3.562074924,-2.056265459,-16.19838145,-2.9396309,-1.995133998,8.661279645,STANDING
8123,-30.42517108,-7.302346834,18.37258927,-2.81390821,9.493186239,-5.604529664,-3.115884094,-9.466731655,-1.791562585,7.706647241,STANDING
8124,-31.38382742,2.567836415,19.59492522,-4.547937161,9.011501817,-5.611337687,2.019810011,-4.975153962,-2.155142491,-0.240941352,STANDING
8125,-32.50341222,9.276083232,16.74831123,-1.733570404,0.30234675,-2.037240566,-2.449826367,0.819516346,-1.140927095,2.276316089,STANDING
8126,-33.66367846,-4.599424409,11.87819846,2.119692083,8.349858971,-10.18383325,0.219017753,-0.463214893,-4.196787479,8.107041929,STANDING
8127,-2.883802361,-45.83280439,1.434771415,5.072550704,-23.93524236,18.37003897,-4.29758756,-23.84960047,20.85295097,-6.73370701,STANDING
8128,-13.20886541,-34.77894127,23.18671632,-12.7970767,-6.05261758,6.002523539,-2.015296889,-7.180272117,4.553211689,-0.151732562,STANDING
8129,-24.79893844,-19.38201755,11.87526371,-2.584280578,2.113389742,-1.149928621,-6.306228053,-1.828173304,2.504440903,-1.968320381,STANDING
8130,-29.71127419,-6.044519396,17.08560318,-5.392680597,0.071776269,-1.202317987,-7.102362654,-6.984946776,1.108597967,-0.125397289,STANDING
8131,-36.29232784,12.25995816,14.83882418,3.881334978,7.217934701,-0.939649902,-4.171113636,-0.270540571,1.878203648,2.263702261,STANDING
8132,-24.98681814,-4.249508489,26.32490188,-17.58889161,-0.377928464,8.07710641,-10.91568916,-9.514369973,-8.089111241,8.854449555,STANDING
8133,-22.79563021,-6.630650433,26.68552115,-18.37983831,3.009656038,6.070781402,-3.968613929,-12.78353424,-5.113861765,9.285869435,STANDING
8134,-24.09370551,-18.95532668,25.30412446,-17.24844201,7.93742098,2.485356263,4.403419841,-8.545620106,7.180559503,10.12035619,STANDING
8135,-34.88096645,10.22045041,12.02812325,-4.946692007,7.474308711,-5.601020697,4.285905426,5.314952313,0.030875632,-5.106065336,STANDING
8136,-35.2304754,7.569453709,12.4216442,-1.734728123,9.780075075,-10.00761867,8.471092023,-0.089074529,-2.093880797,0.866621281,STANDING
